0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.32339370250701904,1.039986252784729,3.8229876508921734e-07,0.41164201498031616,1.0195850133895874,-0.035790763795375824,0.4773085117340088,0.9496506452560425,-0.05578238517045975,0.5177241563796997,0.8730965256690979,-0.07289878278970718,0.5471636056900024,0.8129255771636963,-0.08954465389251709,0.42980003356933594,0.7753174901008606,-0.03725399821996689,0.43531540036201477,0.6625900268554688,-0.06276090443134308,0.4340725541114807,0.5967134237289429,-0.08288294076919556,0.4318526089191437,0.5462577939033508,-0.09739484637975693,0.3714575171470642,0.7541477680206299,-0.037187639623880386,0.36656805872917175,0.6276131272315979,-0.06185626611113548,0.35849833488464355,0.5424195528030396,-0.08241888135671616,0.34789252281188965,0.47568756341934204,-0.09673066437244415,0.32004931569099426,0.7632831931114197,-0.04086003080010414,0.30442091822624207,0.6422697901725769,-0.0664309486746788,0.28961408138275146,0.5669940710067749,-0.08624772727489471,0.2757529020309448,0.5057223439216614,-0.09825899451971054,0.2784390151500702,0.796489417552948,-0.04712937772274017,0.2539728879928589,0.70735764503479,-0.07121508568525314,0.2350398302078247,0.6498399972915649,-0.08474423736333847,0.2203473150730133,0.6031094789505005,-0.091929130256176
0.3556080162525177,0.9741150736808777,4.297395150842931e-07,0.4486093521118164,0.9484034180641174,-0.0015422801952809095,0.5102187991142273,0.8702842593193054,0.0032062982209026814,0.5465606451034546,0.8096170425415039,0.0039791991002857685,0.5790927410125732,0.775827169418335,0.004698245320469141,0.47264692187309265,0.7107400894165039,0.019509820267558098,0.4872189164161682,0.6121920347213745,0.012934215366840363,0.4917340576648712,0.5533747673034668,0.0034401945304125547,0.4922494888305664,0.5054276585578918,-0.0043068234808743,0.4279968738555908,0.6820084452629089,0.009622922167181969,0.4399178624153137,0.5693982839584351,0.0036495495587587357,0.4436464011669159,0.4964786767959595,-0.007385499309748411,0.4429295063018799,0.43594709038734436,-0.014898761175572872,0.3835412263870239,0.6786270141601562,-0.003101644804701209,0.3793696463108063,0.5683404207229614,-0.013466672971844673,0.37541523575782776,0.4973270297050476,-0.026402749121189117,0.3702884316444397,0.43615010380744934,-0.03448149561882019,0.34070849418640137,0.697460412979126,-0.01663520187139511,0.3289465308189392,0.6099585294723511,-0.0269033033400774,0.32237887382507324,0.5545037388801575,-0.0325167216360569,0.31775298714637756,0.505980372428894,-0.03508416563272476
0.36123400926589966,0.9551222920417786,2.9020392844358867e-07,0.4511415958404541,0.9380189180374146,-0.0024042781442403793,0.5150700211524963,0.8627431392669678,0.002125658793374896,0.5568652749061584,0.7995468378067017,0.004479828756302595,0.5916975140571594,0.7695358395576477,0.006805067881941795,0.47841691970825195,0.7070440053939819,0.015415620990097523,0.4947918653488159,0.6029541492462158,0.013659578748047352,0.4991135597229004,0.5436487197875977,0.008262009359896183,0.4998733401298523,0.4964669942855835,0.0026744308415800333,0.43182146549224854,0.6783983707427979,0.008486410602927208,0.44761890172958374,0.5578242540359497,0.005960483569651842,0.45207253098487854,0.4854801893234253,-0.00264208996668458,0.45065271854400635,0.43081769347190857,-0.00942428968846798,0.38625362515449524,0.6739358305931091,-0.0005939446855336428,0.38833919167518616,0.5603518486022949,-0.007027524057775736,0.38699376583099365,0.49155333638191223,-0.019502704963088036,0.38207390904426575,0.43590599298477173,-0.02860812470316887,0.34378600120544434,0.6884545087814331,-0.010136834345757961,0.3364623188972473,0.5983814001083374,-0.017863482236862183,0.33022749423980713,0.5429528951644897,-0.024143673479557037,0.325949102640152,0.49458110332489014,-0.02834417298436165
0.35824400186538696,0.9507501125335693,3.053168029509834e-07,0.45045652985572815,0.9382966160774231,-0.005201548803597689,0.5125495195388794,0.8654536008834839,-0.000832177116535604,0.5529532432556152,0.8008149862289429,0.0017154162051156163,0.5905548334121704,0.7700971961021423,0.004382950719445944,0.47513413429260254,0.7058210372924805,0.013620548881590366,0.49181032180786133,0.599236011505127,0.011125275865197182,0.49773088097572327,0.540869951248169,0.0056283180601894855,0.49989083409309387,0.49610987305641174,0.0002907542511820793,0.42745909094810486,0.6750927567481995,0.007940680719912052,0.44327232241630554,0.5537273287773132,0.004240198992192745,0.45028916001319885,0.482011079788208,-0.005356831941753626,0.45097458362579346,0.4296773374080658,-0.012317736633121967,0.38186272978782654,0.670479416847229,-7.109239049896132e-06,0.3846471905708313,0.5547886490821838,-0.008097811602056026,0.384048193693161,0.48561257123947144,-0.021332941949367523,0.38023075461387634,0.43030431866645813,-0.030308710411190987,0.34017443656921387,0.687446117401123,-0.008444427512586117,0.3331684470176697,0.5969086289405823,-0.017685212194919586,0.32851773500442505,0.541772186756134,-0.024283766746520996,0.32666173577308655,0.4947788119316101,-0.028115583583712578
0.35831010341644287,0.953509509563446,2.9906777854193933e-07,0.4504191279411316,0.9408455491065979,-0.004961330443620682,0.5123647451400757,0.8669760227203369,-0.0017579169943928719,0.553118109703064,0.8020387291908264,-0.00035399760236032307,0.591201901435852,0.7707046270370483,0.0012210349086672068,0.4739364683628082,0.7063364386558533,0.01285913772881031,0.49092039465904236,0.5986997485160828,0.0096564507111907,0.4960084855556488,0.5405590534210205,0.0035487678833305836,0.4969743490219116,0.49688392877578735,-0.002152260858565569,0.42649513483047485,0.6768602728843689,0.0069910092279314995,0.443506121635437,0.5551395416259766,0.0029460359364748,0.4505762755870819,0.48334598541259766,-0.0069867754355072975,0.4507093131542206,0.43128615617752075,-0.01433577574789524,0.38096293807029724,0.6725269556045532,-0.001078869216144085,0.3851112425327301,0.5556628108024597,-0.009534950368106365,0.38529860973358154,0.48654603958129883,-0.022984376177191734,0.38154882192611694,0.4317176640033722,-0.03217044845223427,0.33956795930862427,0.6884488463401794,-0.00952282827347517,0.333566278219223,0.5964385271072388,-0.01924826018512249,0.3291512131690979,0.5406264066696167,-0.02617003582417965,0.32690688967704773,0.4937925934791565,-0.03021964244544506
0.3584761619567871,0.959787130355835,3.0159017683217826e-07,0.44560766220092773,0.942620575428009,-0.011015556752681732,0.5070422291755676,0.8651244640350342,-0.00804201140999794,0.5494272708892822,0.7996471524238586,-0.006721947807818651,0.5882483720779419,0.7683779001235962,-0.005214626435190439,0.470708966255188,0.7068320512771606,0.0128148989751935,0.486093670129776,0.6000624299049377,0.007407093420624733,0.49139562249183655,0.540418267250061,-0.0009802591521292925,0.4932495355606079,0.4942018389701843,-0.008137480355799198,0.4245259761810303,0.678046464920044,0.007781170308589935,0.4377235472202301,0.5563201308250427,0.002161914249882102,0.4439193308353424,0.4838941693305969,-0.009488288313150406,0.44451117515563965,0.43105921149253845,-0.017577165737748146,0.3802603781223297,0.6741246581077576,-0.0007804454653523862,0.3811953067779541,0.5580687522888184,-0.011033885180950165,0.37964510917663574,0.48794835805892944,-0.025397833436727524,0.37543222308158875,0.4320640563964844,-0.034702762961387634,0.3386154770851135,0.6917569637298584,-0.010762236081063747,0.3317349851131439,0.5999409556388855,-0.021674273535609245,0.3267019987106323,0.5452445149421692,-0.02864891290664673,0.32480770349502563,0.4981873035430908,-0.03260809928178787
0.3492606282234192,0.9567063450813293,3.0568301667699416e-07,0.4363597333431244,0.9394566416740417,-0.012969818897545338,0.4997701644897461,0.8625906705856323,-0.011320331133902073,0.542291522026062,0.7946072816848755,-0.010940317995846272,0.5815737843513489,0.7635239958763123,-0.010255999863147736,0.4647970199584961,0.7034376263618469,0.009990205988287926,0.48069265484809875,0.5996781587600708,0.0037104852963238955,0.48608869314193726,0.5406701564788818,-0.005425755400210619,0.4881076514720917,0.49452874064445496,-0.01309551578015089,0.4190768897533417,0.6747499704360962,0.00566345639526844,0.4334263205528259,0.5539780855178833,-0.00046548157115466893,0.4392133057117462,0.4821825623512268,-0.01202104240655899,0.43961048126220703,0.4296465516090393,-0.02007219009101391,0.37525126338005066,0.6706802845001221,-0.0022043627686798573,0.37808483839035034,0.5579801797866821,-0.012211605906486511,0.3767709732055664,0.4906277060508728,-0.025823410600423813,0.372497022151947,0.4375317394733429,-0.03472878783941269,0.3328668177127838,0.6879502534866333,-0.011769470758736134,0.3290773034095764,0.5988785028457642,-0.02168792299926281,0.3249933123588562,0.5459646582603455,-0.02776661142706871,0.32291853427886963,0.5007888078689575,-0.03125854209065437
0.3477238416671753,0.9596078991889954,2.997309991314978e-07,0.4362385869026184,0.9407563209533691,-0.00906221754848957,0.5003229379653931,0.8643276691436768,-0.006741862278431654,0.5443605780601501,0.7972189784049988,-0.005774643737822771,0.5844786763191223,0.7657066583633423,-0.004556482192128897,0.4642263948917389,0.7073161602020264,0.010996658354997635,0.48164820671081543,0.600106418132782,0.006525640841573477,0.4867493510246277,0.5398790836334229,-0.0010244145523756742,0.4884730875492096,0.4931241571903229,-0.007719367276877165,0.41793572902679443,0.6781378984451294,0.0061335256323218346,0.4334743916988373,0.5564811825752258,0.0015334172639995813,0.4399115741252899,0.48318570852279663,-0.009100367315113544,0.4405254125595093,0.4294855296611786,-0.016832033172249794,0.3736072778701782,0.6739484071731567,-0.0015347956214100122,0.37715381383895874,0.5596339702606201,-0.010039758868515491,0.3766788840293884,0.4907052516937256,-0.023237964138388634,0.37314876914024353,0.435363233089447,-0.0322125107049942,0.33262118697166443,0.6899465322494507,-0.01030057668685913,0.3288428783416748,0.5985309481620789,-0.01925330050289631,0.32472914457321167,0.5450503826141357,-0.02509246952831745,0.32306405901908875,0.4993416666984558,-0.02849084511399269
0.3435269594192505,0.9549267292022705,2.9693029546251637e-07,0.43032583594322205,0.938001275062561,-0.01162394043058157,0.49302902817726135,0.8611034154891968,-0.009356834925711155,0.5364505052566528,0.7924086451530457,-0.008050338365137577,0.5766453742980957,0.765347421169281,-0.006555326282978058,0.460941344499588,0.7051417827606201,0.008939383551478386,0.47807377576828003,0.5989283919334412,0.003540439298376441,0.4840317964553833,0.5385808348655701,-0.004573183134198189,0.486661434173584,0.4916273355484009,-0.011675916612148285,0.41571012139320374,0.6749774217605591,0.004889455623924732,0.4308292269706726,0.552025556564331,-0.0014250995591282845,0.4364760220050812,0.47907066345214844,-0.013081230223178864,0.43669843673706055,0.4260096549987793,-0.021206287667155266,0.3723963499069214,0.6695613265037537,-0.002157369628548622,0.37653064727783203,0.5553702116012573,-0.011826800182461739,0.37638381123542786,0.487329363822937,-0.02560051530599594,0.3725535273551941,0.4339675307273865,-0.03476177901029587,0.330790638923645,0.6852865219116211,-0.010585342533886433,0.32771560549736023,0.5943015813827515,-0.020034007728099823,0.32412540912628174,0.5410398244857788,-0.02629399299621582,0.3224533200263977,0.49541550874710083,-0.0300589669495821
0.33809158205986023,0.9613006711006165,2.567346086834732e-07,0.4221334755420685,0.9442274570465088,-0.01093563623726368,0.48493140935897827,0.8643626570701599,-0.007814786396920681,0.528595507144928,0.79768306016922,-0.006140861194580793,0.568355917930603,0.7700523734092712,-0.004312650300562382,0.4572177827358246,0.7105828523635864,0.009080632589757442,0.4778038263320923,0.6045141220092773,0.001986835617572069,0.4850934147834778,0.5429593324661255,-0.007099251728504896,0.4878082871437073,0.4952681064605713,-0.01463098730891943,0.4135136306285858,0.6799101233482361,0.003895989153534174,0.43254536390304565,0.5573633909225464,-0.0038466190453618765,0.4394364655017853,0.48361724615097046,-0.015733344480395317,0.4399659335613251,0.4295941889286041,-0.02367277815937996,0.37074580788612366,0.6730219721794128,-0.004447384737432003,0.3780231773853302,0.5576112270355225,-0.01518273539841175,0.380183607339859,0.48862090706825256,-0.028565840795636177,0.37821638584136963,0.43470898270606995,-0.03719063848257065,0.32824409008026123,0.6871468424797058,-0.014270298182964325,0.3277945816516876,0.5953951478004456,-0.024522585794329643,0.3259650766849518,0.5408260822296143,-0.030496720224618912,0.3250610828399658,0.4952095150947571,-0.033880386501550674
